50	3	1	1	0	1	7.9	3.9	4.3	5.8	4.4	6.9	5.8	4.7	5.2	3.6	4.1	4.2	4.3	8.6	7.8	7.6	61.1	1
51	1	0	1	1	0	6.7	3.6	5.9	4.2	3.4	4.7	4.8	7.2	5.7	5.3	4	3.6	2.8	5.4	7.5	7.2	48.1	0
52	3	1	0	0	0	8.2	2.7	3.7	7.4	2.7	7.9	3.1	5.3	5.3	5	4.5	4.3	4.9	5.7	7.1	8.2	67.1	1
53	3	0	1	1	1	9.4	2.5	4.8	6.1	3.2	7.3	4.6	6.3	6.3	9.2	4.7	4.6	4.6	8.7	9	9	66.1	1
54	1	1	0	0	1	6.9	3.4	5.7	4.4	3.3	6.4	4.7	5.2	6.4	4.4	3.2	2.7	3.3	6.1	7	7.2	44.1	0
55	2	1	1	1	0	8	3.3	3.8	5.8	3.2	4.6	4.7	8.7	5.3	4.2	4.9	6.6	4.2	7.3	8.1	8.1	62.1	1
56	3	1	0	0	0	9.3	3.8	7.3	5.7	3.7	6.4	5.5	7.4	6.6	5.9	4.1	3.2	3.4	7.7	7.6	8.9	59.1	1
57	2	0	1	1	1	7.4	5.1	4.8	7.7	4.5	7.2	6.9	9.6	6.4	7.4	5.7	6.5	5.5	9	7.9	8.8	74.1	1
58	3	1	0	0	0	7.6	3.6	5.2	5.8	5.6	6.6	5.4	4.4	6.7	6.4	4.6	3.9	4	8.2	7.5	7.5	58.1	1
59	3	1	0	0	0	10	4.3	5.3	3.7	4.2	5.4	4.5	3.8	6.7	4.5	3.7	4	3.5	7.1	6.5	7	67.1	0
60	3	1	1	1	0	9.9	2.8	7.2	6.9	2.6	5.8	3.5	5.4	6.2	7	5.6	4.9	4	7.9	8.5	8.5	61.1	1
61	3	0	0	0	0	8.7	3.2	8.4	6.1	2.8	7.8	3.8	4.9	7.2	4.5	5.4	3.9	4.5	6.6	6.9	7.2	71.1	1
62	2	0	1	1	1	8.4	3.8	6.7	5	4.5	4.7	5.9	6.7	5.1	4.2	2.7	5	3.6	8	7.6	8.8	63.1	1
63	1	0	0	0	1	8.8	3.9	3.8	5.1	4.3	4.7	4.8	5.8	5	7.2	4.4	3.7	2.9	6.3	5.5	8	44.1	0
64	1	0	1	1	0	7.7	2.2	6.3	4.5	2.4	4.7	3.4	6.2	6	4.7	3.3	3.1	2.6	6	6	8.1	47.1	0
65	1	0	1	1	0	6.6	3.6	5.8	4.1	4.9	4.7	4.8	7.2	6.5	3.9	3.5	3.6	2.8	5.4	6.9	7.1	48.1	0
66	2	1	1	1	0	5.7	3.8	3.5	6.7	5.4	5.7	6	8.2	5.4	5	4.7	7.3	5.2	7.6	6.9	9	60.1	1
67	2	1	0	1	0	5.7	4	7.9	6.4	2.7	5.5	5.1	6.2	7.5	6.4	5	6.2	4.5	6.4	5.6	6.2	50.1	0
68	2	1	0	1	1	5.5	3.7	4.7	5.4	4.3	5.3	4.9	6	5.6	2.5	4.5	5.9	4.3	6.1	6.3	8.2	48.1	0
69	1	1	1	1	0	7.5	3.5	3.8	3.5	2.9	4.1	4.5	7.6	5.1	5.2	4	5.4	3.4	5.2	5.8	5.8	51.1	0
70	2	0	1	1	0	6.4	3.6	2.7	5.3	3.9	3.9	5.3	7.1	5.2	5.5	4.7	6.6	3.9	6.6	6.6	8	58.1	1
71	3	0	0	1	0	9.1	4.5	6.1	5.9	6.3	5.3	7.1	8.4	7.1	5.7	5.4	6.1	4.4	7.6	7.5	7.7	67.1	0
72	1	1	0	0	1	6.7	3.2	3	3.7	4.8	6.3	4.5	5	5.2	2.5	2.9	2.6	3.1	5.8	6	7	43.1	0
73	2	0	1	1	0	6.5	4.3	2.7	6.6	6.5	6.3	6	8.7	4.7	6.3	4.6	5.6	4.6	7.9	6.6	7.9	66.1	0
74	3	0	1	1	1	9.9	3.7	7.5	4.7	5.6	7	6.7	6.8	7.2	4.6	4.1	3.4	3.9	8.6	8.8	9.8	66.1	1
75	2	0	1	1	1	8.5	3.9	5.3	5.5	5	4.9	6	6.8	5.7	3.6	4.4	5.1	3.7	8.2	7	8.4	65.1	1
76	3	0	0	0	0	9.9	3	6.8	5	5.4	5.9	4.8	4.9	7.3	7.6	3.1	4.3	3.8	7.1	6.6	8.9	63.1	1
77	1	0	0	1	1	7.6	3.6	7.6	4.6	4.7	4.6	5	7.4	8.1	6.6	4.5	5.8	3.9	6.4	6.9	7.5	49.1	0
78	2	1	0	0	1	9.4	3.8	7	6.2	4.7	6.5	4.9	8.5	7.3	2.4	4.3	4.5	4.1	7.6	7.3	8	61.1	1
79	3	0	0	0	1	9.3	3.5	6.3	7.6	5.5	7.5	5.9	4.6	6.6	3.1	5.2	4.1	4.6	8.9	7.3	8.1	72.1	1
80	1	1	1	1	0	7.1	3.4	4.9	4.1	4	5	5.9	7.8	6.1	3.5	2.6	3.1	2.7	5.7	5.8	7.6	44.1	0
81	3	0	1	0	0	9.9	3	7.4	4.8	4	5.9	4.8	4.9	5.9	6.9	3.2	4.3	3.8	7.1	7.9	8.8	63.1	0
82	3	0	0	0	0	8.7	3.2	6.4	4.9	2.4	6.8	4.6	6.8	6.3	5.1	4.3	3.7	4	7.4	7.3	8	68.1	1
83	2	0	0	0	1	8.6	2.9	5.8	3.9	2.9	5.6	4	6.3	6.1	4	2.7	3	3	6.6	6.1	8.5	53.1	0
84	1	1	0	1	0	6.4	3.2	6.7	3.6	2.2	2.9	5	8.4	7.3	6.5	2	3.7	1.6	5	5.1	6.5	37.1	0
85	2	0	0	0	1	7.7	2.6	6.7	6.6	1.9	7.2	4.3	5.9	6.5	4.1	4.7	3.9	4.3	8.2	7.5	7.7	52.1	1
86	1	1	1	1	0	7.5	3.5	4.1	4.5	3.5	4.1	4.5	7.6	4.9	2.8	3.4	5.4	3.4	5.2	6	7.2	51.1	0
87	1	0	0	1	0	5	3.6	1.3	3	3.5	4.2	4.9	8.2	4.3	7.6	2.4	4.8	3.1	5.2	5.5	6	48.1	0
88	2	0	0	0	1	7.7	2.6	8	6.7	3.5	7.2	4.3	5.9	6.9	7.7	5.1	3.9	4.3	8.2	7.6	8.2	52.1	0
89	2	1	0	0	1	9.1	3.6	5.5	5.4	4.2	6.2	4.6	8.3	6.5	4.1	4.6	4.3	3.9	7.3	6.5	7.4	59.1	0
90	2	1	0	1	1	5.5	5.5	7.7	7	5.6	5.7	8.2	6.3	7.4	4.9	5.5	6.7	4.9	8.2	7.6	9.3	59.1	1
91	3	1	0	0	0	9.1	3.7	7	4.1	4.4	6.3	5.4	7.3	7.5	4.6	4.4	3	3.3	7.4	7.9	7.9	58.1	1
92	1	1	0	1	0	7.1	4.2	4.1	2.6	2.1	3.3	4.5	9.9	5.5	3.5	2	4	2.4	4.8	5	6.5	51.1	0
93	3	1	1	0	1	9.2	3.9	4.6	5.3	4.2	8.4	4.8	7.1	6.2	6.6	4.4	2.6	4.2	7.6	7.5	8.6	72.1	0
94	3	0	1	1	1	9.3	3.5	5.4	7.8	4.6	7.5	5.9	4.6	6.4	4.9	4.8	4.1	4.6	8.9	7.6	8.9	72.1	1
95	3	1	1	0	0	9.3	3.8	4	4.6	4.7	6.4	5.5	7.4	5.3	4.8	3.6	3.2	3.4	7.7	7.3	8.4	59.1	1
96	1	1	0	0	1	8.6	4.8	5.6	5.3	2.3	6	5.7	6.7	5.8	3.6	4.9	3.6	3.6	7.3	8.1	8.1	50.1	1
97	1	0	0	1	1	7.4	3.4	2.6	5	4.1	4.4	4.8	7.2	4.5	6.4	4.2	5.6	3.7	6.3	5.5	7.2	48.1	0
98	1	0	0	0	1	8.7	3.2	3.3	3.2	3.1	6.1	2.9	5.6	5	4.3	3.1	2.9	2.5	5.4	7	7.7	51.1	0
99	2	1	0	1	1	7.8	4.9	5.8	5.3	5.2	5.3	7.1	7.9	6	5.7	4.3	4.9	3.9	6.4	7.1	7.4	61.1	0
100	2	1	1	1	0	7.9	3	4.4	5.1	5.9	4.2	4.8	9.7	5.7	5.8	3.4	5.4	3.5	6.4	7.3	7	57.1	0
101	1	1	1	1	0	7.6	3.6	4.8	4.9	3.4	4.2	4.6	7.7	6.1	5.1	3.1	5.5	3.5	5.4	5.5	6.1	52.1	0
102	3	0	0	1	1	9.2	5	6.5	5.2	5.2	6.5	6.2	7.3	6.8	8.6	5.1	4.6	4.2	8.7	9.1	7.1	71.1	1
103	2	1	0	1	1	7.7	4.7	4.7	4.7	5.2	5.2	7	7.7	5.9	5.4	4	4.7	3.7	6.1	7	7.6	59.1	1
104	1	1	1	0	1	9.5	5.6	0.4	5.5	5.6	6.9	6.6	7.6	3.8	4.4	5.6	4.5	4.4	8.4	9.4	9	58.1	1
105	2	0	1	1	0	6.5	4.3	5	6.8	4.7	6.3	6	8.7	6.1	6.9	5	5.6	4.6	7.9	8.4	8.9	66.1	1
106	2	1	1	1	0	8.3	3.4	2.8	5.9	3.4	4.6	5.2	9.1	5.8	5.2	4.2	5.8	3.9	7	7	7.5	61.1	0
107	3	0	1	0	1	9.6	4.1	5.5	6.5	4.8	7.7	5.5	7.7	6.9	5.5	4.4	4.6	4.9	8.7	7.6	9.3	77.1	1
108	2	1	1	1	0	5.9	4	6.8	8.7	6	5.9	6.2	8.4	6.3	5.3	5.8	7.5	5.4	7.9	7.9	8	62.1	0
109	2	0	0	0	1	8.7	3.7	1.5	5.5	4.6	7.4	4.8	3.8	3.9	5.7	4.6	3.5	4.2	7.1	7.3	7.6	61.1	0
110	1	1	0	0	0	6.7	3.2	3.4	5.5	2.3	6.3	4.5	5	5.4	6.5	3.8	2.6	3.1	5.8	5.3	7.1	43.1	0
111	3	1	0	0	1	9.7	5	5.5	7.1	3.4	7.5	6.1	6.7	6.9	5.2	3.7	3.4	4.1	8.4	7.1	8.1	66.1	0
112	3	1	0	0	1	8.8	3.5	6.7	6.6	3.3	8.1	4.5	6.7	7.2	2.7	4	2.3	3.9	7.1	6.3	7.9	69.1	0
113	2	1	1	1	0	8.2	3.6	8.9	5.2	4.5	4.9	5	9	7.8	4.3	4.5	6.9	4.5	7.6	8.3	7.2	65.1	1
114	3	0	1	1	1	8.9	4.3	4.8	5.6	6.3	5.1	6.9	8.2	5.6	6.7	4.2	5.9	4.2	7.3	7	7.7	65.1	0
115	2	0	1	1	1	8.4	3.8	8.6	4.9	3.2	4.7	5.9	6.7	7.9	6.6	4	5	3.6	8	8.8	7.9	63.1	1
116	2	1	0	1	1	7.7	4.7	4.1	5.4	4.3	5.2	7	7.7	5.3	7.4	5.1	4.7	3.7	6.1	6.9	6.9	59.1	0
117	3	0	1	1	1	9.2	5	5.9	6.4	4.9	6.5	6.2	7.3	6.7	8.9	4.2	4.6	4.2	8.7	8	9.5	71.1	1
118	1	1	1	1	0	7.3	3.6	4.5	4.1	5.4	5.2	6.1	8	5.4	3.7	2.8	3.3	2.9	5.8	6.4	7.5	46.1	0
119	1	0	1	0	1	9	4.1	5.3	4.2	3	4.8	5	6	5.7	4.9	3.3	3.9	3.1	6.4	8.5	8	45.1	1
120	1	0	1	1	0	8.1	2.5	3.2	3.9	4.1	5.1	3.8	6.6	5.4	6.2	2.6	3.5	3	6.4	5.9	7.1	51.1	0
121	2	0	1	1	1	7.4	5.1	5	8.3	5	7.2	6.9	9.6	6.3	4.3	5.7	6.5	5.5	9	7.5	8.8	74.1	1
122	2	1	1	1	0	7.9	3	5.5	6.2	4.3	4.2	4.8	9.7	5.5	4.6	4.8	5.4	3.5	6.4	6.5	8	57.1	0
123	1	0	1	1	0	7.7	2.2	6.8	3.4	2.4	4.7	3.4	6.2	6.7	4.3	3.2	3.1	2.6	6	6.4	7.7	47.1	0
124	3	0	1	1	1	9.4	2.5	6.4	7	3.2	7.3	4.6	6.3	6.5	5.4	5.8	4.6	4.6	8.7	7.9	8.2	66.1	1
125	1	1	1	1	0	7.2	4.3	4.1	4.2	3.9	3.4	4.7	10	5.5	3.6	3.2	4.1	2.5	5	6.1	6.5	52.1	0
126	2	0	0	0	1	8.3	3.7	4.9	4	5.3	6.1	6.1	5.3	5.8	7.4	4.1	2.9	3.1	7.4	8	8.1	54.1	1
127	3	1	0	0	0	7.9	3.9	4.1	6.6	4.9	6.9	5.8	4.7	6	6.7	4.6	4.2	4.3	8.6	6.5	8.1	61.1	1
128	1	1	1	1	0	7.3	3.6	8.5	4	3.6	5.2	6.1	8	7.3	2.9	3.3	3.3	2.9	5.8	6	6.9	46.1	0
129	3	1	1	1	1	9.6	5.7	6.1	6.2	5.6	8.2	7.8	4.5	7.1	4.8	4.4	3	4.3	9.8	8.1	9.3	70.1	1
130	1	0	0	0	0	8.3	2.8	4.8	2.6	3	5.7	2.5	5.2	5.4	2.8	1.2	2.5	2.1	4.8	5	6.2	47.1	0
131	2	0	0	0	1	8.6	3.6	7.5	6.1	2.9	7.3	4.7	3.7	7.3	5.2	5	3.4	4	7	6.9	8	60.1	1
132	3	1	0	0	0	8	2.5	3.9	6.9	3.4	7.7	3	5.2	5.4	6.8	4.6	4.2	4.7	5.5	5.6	7.1	65.1	0
133	1	1	0	1	0	6.4	3.2	4.3	1.5	2.2	2.9	5	8.4	6	7	2.4	3.7	1.6	5	5.1	6.5	37.1	0
134	1	0	1	1	0	6.6	3.8	5.1	6.3	3.2	5.3	6.6	8.2	6.4	2.9	4.3	4.1	3.3	6	6.9	7.1	53.1	0
135	2	0	1	0	1	7.6	2.5	5.1	6	3.2	7.1	4.2	5.8	5.4	6.2	3.6	3.8	4.2	8	7.5	8.2	51.1	0
136	3	1	0	0	1	9.4	4.1	6	5.6	3.4	7.8	4.7	7.6	6.5	6	5.1	3.7	4.4	7.9	7.1	7	75.1	1
137	1	0	0	0	0	8.3	2.8	2.4	3.1	3	5.7	2.5	5.2	4.8	4.2	1.8	2.5	2.1	4.8	5.8	6.7	47.1	0
138	2	1	0	1	1	7.8	4.9	6.4	5.7	5.8	5.3	7.1	7.9	6.4	5.2	4.1	4.9	3.9	6.4	6.6	7.5	61.1	1
139	1	1	1	1	0	7.1	4.2	5.8	3.3	2.8	3.3	4.5	9.9	6.2	3.1	2.8	4	2.4	4.8	6.1	7.4	51.1	0
140	1	0	0	1	1	7.6	3.6	4.5	4.8	2.2	4.6	5	7.4	6.4	5.3	4.4	5.8	3.9	6.4	6.8	7.4	49.1	0
141	2	1	1	1	0	5.6	3.4	3.8	6.3	5.2	5.7	5.6	9.1	5.8	6	4.5	6	4.5	6.8	6.5	7.9	55.1	0
142	3	1	1	0	0	9.9	2.8	6.1	5.8	1.5	5.8	3.5	5.4	5.9	6.8	4	4.9	4	7.9	8.3	8	61.1	1
143	3	0	1	1	1	9.2	3.4	7.7	6.9	4.9	7.4	5.8	4.5	7.2	6.1	4.2	4	4.5	8.9	9.4	8	72.1	1
144	3	1	0	0	0	9.1	3.8	4.9	5.1	3.1	7.5	4.5	7.3	5.7	5.2	4.5	3.4	4.2	7.4	6.6	8.4	72.1	0
145	3	1	0	0	0	9.9	4.2	5.2	5.4	3.4	5.4	4.5	3.8	6.2	8	3.8	4	3.5	7	7.6	8.8	66.1	1
146	3	1	0	0	1	9.9	4.2	1.2	4.1	3.2	5.4	4.5	3.8	4.9	6.2	4.1	4	3.5	7	7.8	7.9	66.1	1
147	1	0	0	1	0	6.6	3.8	3	4.7	4.5	5.3	6.6	8.2	5.8	3.5	4.6	4.1	3.3	6	6	6	53.1	0
148	3	1	0	0	0	9.1	3.7	3.5	4.7	4.1	6.3	5.4	7.3	5.9	6.5	3.7	3	3.3	7.4	6	8.2	58.1	1
149	2	1	1	1	1	5.1	5.1	4.4	6.2	5.8	5.4	7.8	5.9	5.4	3.9	5.1	6.3	4.5	7.6	9.1	8.4	55.1	1
150	1	0	1	1	0	6	4.1	7.2	5.8	4.8	5.3	5.3	8	6.4	3.6	4.3	5.3	4	4.8	5	7.4	55.1	0
151	3	0	0	1	0	8.9	4.3	6.5	5.7	4.3	5.1	6.9	8.2	7.1	3.8	5	5.9	4.2	7.3	5.8	8	65.1	0
152	2	0	1	1	0	6.2	3.3	3.5	5.4	4	3.6	5.1	6.9	4.8	4.7	4	6.3	3.7	6.3	5.9	6.6	56.1	0
153	1	1	0	1	0	7.2	4.3	3.7	3.8	3.6	3.4	4.7	10	4.5	2.9	3	4.1	2.5	5	5.3	7.6	52.1	0
154	3	1	0	0	1	8.8	3.5	8.5	5.4	2.8	8.1	4.5	6.7	8	5.6	4.1	2.3	3.9	7.1	6.8	7.5	69.1	0
155	1	0	1	1	0	6.3	5.1	4.7	5.3	3.7	4.1	6.6	8.4	6.3	4.2	4.4	5.1	3.4	6.3	6.1	7.1	55.1	0
156	3	0	0	0	0	9.7	2.8	3.7	5.8	3.7	5.7	4.7	4.8	4.8	1.6	4	4.1	3.6	6.8	5.9	7.9	61.1	0
157	1	0	1	1	0	5	3.6	6.7	4.4	4.1	4.2	4.9	8.2	6.4	4	3.7	4.8	3.1	5.2	5.3	7.6	48.1	0
158	1	0	0	1	1	7.4	3.4	6.1	4.3	5.8	4.4	4.8	7.2	6.1	5.1	4	5.6	3.7	6.3	5.6	7.1	48.1	0
159	2	1	0	1	1	5.5	3.7	7.4	5.7	4.5	5.3	4.9	6	7.6	6	4.3	5.9	4.3	6.1	6.1	7.6	48.1	0
160	2	1	0	0	1	9.1	3.6	6.4	4.8	3	6.2	4.6	8.3	7	6.1	4.6	4.3	3.9	7.3	7.4	8.2	59.1	1
161	1	1	0	1	0	6.7	3.7	6	4.9	5.1	5.1	4.9	9.2	6.5	5.6	3.7	4.5	3.4	5.4	5.3	6.9	44.1	0
162	2	0	1	1	1	6.3	4.5	8.6	6.4	4.9	6.8	5.9	8.8	8.4	6.5	6.4	6.2	5.2	8	7	8.1	62.1	1
163	2	0	0	0	1	8.3	3.7	6	4.9	5.7	6.1	6.1	5.3	6.6	5.5	3.6	2.9	3.1	7.4	7	7.6	54.1	0
164	2	0	0	0	1	8.2	3.6	4.9	4	4.7	6	6	5.2	5.6	5.9	4.7	2.8	3	7.3	7.1	8.4	53.1	0
165	2	0	0	0	1	8.2	3.6	4.3	4	5.8	6	6	5.2	5.6	6.2	4	2.8	3	7.3	6.8	7.4	53.1	0
166	1	0	0	0	1	9	4.1	6.6	4.4	3.3	4.8	5	6	6.6	5.6	4.3	3.9	3.1	6.4	5.9	7.9	45.1	0
167	1	1	1	1	0	7.1	3.4	5.9	3.7	3.8	5	5.9	7.8	6.1	7.2	3.6	3.1	2.7	5.7	6.1	7.2	44.1	0
168	1	1	1	1	0	6.9	3.7	5.3	3.4	3.3	2.3	5.4	8.9	6.6	3.4	2.7	4.2	2	5.7	6.6	7.6	41.1	0
169	2	0	0	0	1	8.6	2.9	4.5	4	2.8	5.6	4	6.3	6.1	5.1	4	3	3	6.6	6.5	6.7	53.1	0
170	1	0	1	1	0	6.7	4	4.5	4.3	4.2	5.4	6.8	8.4	6.1	4	3.8	4.3	3.5	6.3	7.1	7.4	54.1	0
171	1	1	1	1	0	7	3.3	4.9	5.6	4	4.8	4.2	9	5.5	5.3	3.3	5.2	3.7	5.4	7	6.2	55.1	0
172	3	1	0	0	0	9.7	2.6	6.2	5.8	2.1	5.6	3.3	5.2	6.7	8.4	4.5	4.7	3.8	7.4	7	7.5	59.1	1
173	3	0	0	0	1	9.9	3.7	4.8	5.3	4.6	7	6.7	6.8	6.7	8	5	3.4	3.9	8.6	7.3	7.4	66.1	1
174	1	1	0	0	1	8.6	4.8	5.5	4.2	3.3	6	5.7	6.7	6.2	2.8	4.8	3.6	3.6	7.3	6.4	7.9	50.1	0
175	1	0	1	1	0	6.3	5.1	5.4	4.7	5.5	4.1	6.6	8.4	5.7	2.4	2.8	5.1	3.4	6.3	5.8	6.5	55.1	0
176	3	0	1	1	1	9.9	3.7	7.3	4.2	6.1	7	6.7	6.8	6.4	5.2	4.3	3.4	3.9	8.7	8.5	8.6	67.1	1
177	3	0	1	0	1	9.3	2.4	5.3	5.8	2.6	7.2	4.5	6.2	6.5	4.1	4	4.4	4.5	8.6	8	8.6	65.1	1
178	3	1	1	0	1	9.7	5	6.3	5.8	5.2	7.5	6.1	6.7	7.5	6.1	4.9	3.4	4.1	8.4	7.8	8	66.1	1
